movement_id,operation_id,timestamp,week_id,movement_type,from_location,to_location,source_stock_id,target_stock_id,sabor,cantidad_latas,peso_bruto_kg,tara_kg,peso_neto_kg,tara_final_kg,residuo_final_kg,notes
MOV-000255,ANULACION-CAMARA-000007,2026-08-17T21:20:30.627112-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-MEN-000003,,MENTA_GRANIZADO,1,,,7.8,,,
MOV-000256,ANULACION-CAMARA-000008,2026-08-17T21:21:05.783465-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-BAN-000009,,BANANA,1,,,7.8,,,
MOV-000257,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-FAC-000009,,FRUTILLA_A_LA_CREMA,1,,,7.8,,,
MOV-000258,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-FRO-000004,,FRUTOS_ROJOS_AL_AGUA,1,,,7.8,,,
MOV-000259,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-CBL-000004,,CHOCOLATE_BLANCO,1,,,7.8,,,
MOV-000260,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-CSU-000004,,CHOCOLATE_SUIZO,1,,,7.8,,,
MOV-000261,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-ALM-000007,,CHOCOLATE_CON_ALMENDRAS,1,,,7.8,,,
MOV-000262,ANULACION-CAMARA-000009,2026-08-17T21:24:43.456014-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-DLG-000006,,DULCE_DE_LECHE_GRANIZADO,1,,,7.8,,,
MOV-000263,ANULACION-CAMARA-000010,2026-08-17T21:27:18.904369-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-DDL-000003,,DULCE_DE_LECHE,1,,,7.8,,,
MOV-000264,ANULACION-CAMARA-000010,2026-08-17T21:27:18.904369-03:00,WEEK-000001,ANULACION_CAMARA,CAMARA,ANULADA,CAM-GRA-000007,,GRANIZADO,1,,,7.8,,,
MOV-000265,INGRESO-CAMARA-000044,2026-08-17T21:36:21.184862-03:00,WEEK-000001,INGRESO_CAMARA,EXTERNO,CAMARA,,CAM-CCK-000003,CREMA_COOKIE,1,,,7.8,,,
MOV-000266,INGRESO-CAMARA-PRODUCTO-000001,2026-08-18T17:02:05.246132-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000001,,3,,,,,,product_code=PROD-FAM-000001; categoria=FAMILIARES; producto=FAM_1; packaging_mode=PACK_UNIDADES; total_unidades=18; cantidad_packs=3; unidades_por_pack=6; 
MOV-000267,INGRESO-CAMARA-PRODUCTO-000002,2026-08-18T17:02:25.453928-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000002,,1,,,,,,product_code=PROD-FAM-000002; categoria=FAMILIARES; producto=FAM_2; packaging_mode=PACK_UNIDADES; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000268,ANULACION-CAMARA-PRODUCTO-000001,2026-08-18T18:08:49.147471-03:00,WEEK-000001,ANULACION_CAMARA_PRODUCTO,CAMARA,ANULADA,CAM-FAM-000001,,,3,,,,,,categoria=FAMILIARES; subcategoria=NAN; producto=FAM_1; packaging_mode=PACK_UNIDADES; cantidad_packs=3; total_unidades=18
MOV-000269,ANULACION-CAMARA-PRODUCTO-000002,2026-08-18T18:08:49.270476-03:00,WEEK-000001,ANULACION_CAMARA_PRODUCTO,CAMARA,ANULADA,CAM-FAM-000002,,,1,,,,,,categoria=FAMILIARES; subcategoria=NAN; producto=FAM_2; packaging_mode=PACK_UNIDADES; cantidad_packs=1; total_unidades=6
MOV-000270,INGRESO-CAMARA-PRODUCTO-000003,2026-08-18T18:09:38.103958-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000003,,1,,,,,,product_code=PROD-FAM-000001; categoria=FAMILIARES; producto=FAM_1; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000271,INGRESO-CAMARA-PRODUCTO-000003,2026-08-18T18:09:38.103958-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000004,,1,,,,,,product_code=PROD-FAM-000001; categoria=FAMILIARES; producto=FAM_1; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000272,INGRESO-CAMARA-PRODUCTO-000003,2026-08-18T18:09:38.103958-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000005,,1,,,,,,product_code=PROD-FAM-000001; categoria=FAMILIARES; producto=FAM_1; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000273,INGRESO-CAMARA-PRODUCTO-000004,2026-08-18T18:09:55.720040-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000006,,1,,,,,,product_code=PROD-FAM-000002; categoria=FAMILIARES; producto=FAM_2; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000274,INGRESO-CAMARA-PRODUCTO-000005,2026-08-18T18:10:23.521180-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000007,,1,,,,,,product_code=PROD-FAM-000003; categoria=FAMILIARES; producto=FAM_3; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000275,INGRESO-CAMARA-PRODUCTO-000005,2026-08-18T18:10:23.521180-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000008,,1,,,,,,product_code=PROD-FAM-000003; categoria=FAMILIARES; producto=FAM_3; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000276,INGRESO-CAMARA-PRODUCTO-000005,2026-08-18T18:10:23.521180-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000009,,1,,,,,,product_code=PROD-FAM-000003; categoria=FAMILIARES; producto=FAM_3; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000277,INGRESO-CAMARA-PRODUCTO-000006,2026-08-18T18:10:58.689503-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000010,,1,,,,,,product_code=PROD-FAM-000004; categoria=FAMILIARES; producto=FAM_4; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000278,INGRESO-CAMARA-PRODUCTO-000006,2026-08-18T18:10:58.689503-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-FAM-000011,,1,,,,,,product_code=PROD-FAM-000004; categoria=FAMILIARES; producto=FAM_4; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000279,INGRESO-CAMARA-PRODUCTO-000007,2026-08-18T18:11:58.652002-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000001,,1,,,,,,product_code=PROD-TEN-000009; categoria=TENTACIONES; producto=TENTACION_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000280,INGRESO-CAMARA-PRODUCTO-000007,2026-08-18T18:11:58.652002-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000002,,1,,,,,,product_code=PROD-TEN-000009; categoria=TENTACIONES; producto=TENTACION_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000281,INGRESO-CAMARA-PRODUCTO-000007,2026-08-18T18:11:58.652002-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000003,,1,,,,,,product_code=PROD-TEN-000009; categoria=TENTACIONES; producto=TENTACION_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000282,INGRESO-CAMARA-PRODUCTO-000008,2026-08-18T18:12:16.857827-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000004,,1,,,,,,product_code=PROD-TEN-000004; categoria=TENTACIONES; producto=TENTACION_DULCE_DE_LECHE_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000283,INGRESO-CAMARA-PRODUCTO-000008,2026-08-18T18:12:16.857827-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000005,,1,,,,,,product_code=PROD-TEN-000004; categoria=TENTACIONES; producto=TENTACION_DULCE_DE_LECHE_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000284,INGRESO-CAMARA-PRODUCTO-000008,2026-08-18T18:12:16.857827-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000006,,1,,,,,,product_code=PROD-TEN-000004; categoria=TENTACIONES; producto=TENTACION_DULCE_DE_LECHE_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000285,INGRESO-CAMARA-PRODUCTO-000008,2026-08-18T18:12:16.857827-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000007,,1,,,,,,product_code=PROD-TEN-000004; categoria=TENTACIONES; producto=TENTACION_DULCE_DE_LECHE_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000286,INGRESO-CAMARA-PRODUCTO-000008,2026-08-18T18:12:16.857827-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000008,,1,,,,,,product_code=PROD-TEN-000004; categoria=TENTACIONES; producto=TENTACION_DULCE_DE_LECHE_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000287,INGRESO-CAMARA-PRODUCTO-000009,2026-08-18T18:12:34.746300-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000009,,1,,,,,,product_code=PROD-TEN-000005; categoria=TENTACIONES; producto=TENTACION_AMERICANA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000288,INGRESO-CAMARA-PRODUCTO-000009,2026-08-18T18:12:34.746300-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000010,,1,,,,,,product_code=PROD-TEN-000005; categoria=TENTACIONES; producto=TENTACION_AMERICANA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000289,INGRESO-CAMARA-PRODUCTO-000010,2026-08-18T18:12:55.800750-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000011,,1,,,,,,product_code=PROD-TEN-000002; categoria=TENTACIONES; producto=TENTACION_CHOCOLATE_CON_ALMENDRAS; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000290,INGRESO-CAMARA-PRODUCTO-000010,2026-08-18T18:12:55.800750-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000012,,1,,,,,,product_code=PROD-TEN-000002; categoria=TENTACIONES; producto=TENTACION_CHOCOLATE_CON_ALMENDRAS; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000291,INGRESO-CAMARA-PRODUCTO-000011,2026-08-18T18:13:21.492468-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000013,,1,,,,,,product_code=PROD-TEN-000012; categoria=TENTACIONES; producto=TENTACION_MENTA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000292,INGRESO-CAMARA-PRODUCTO-000011,2026-08-18T18:13:21.492468-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000014,,1,,,,,,product_code=PROD-TEN-000012; categoria=TENTACIONES; producto=TENTACION_MENTA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000293,INGRESO-CAMARA-PRODUCTO-000011,2026-08-18T18:13:21.492468-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000015,,1,,,,,,product_code=PROD-TEN-000012; categoria=TENTACIONES; producto=TENTACION_MENTA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000294,INGRESO-CAMARA-PRODUCTO-000012,2026-08-18T18:13:41.271751-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000016,,1,,,,,,product_code=PROD-TEN-000007; categoria=TENTACIONES; producto=TENTACION_CREMA_COOKIE; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000295,INGRESO-CAMARA-PRODUCTO-000013,2026-08-18T18:13:57.469615-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000017,,1,,,,,,product_code=PROD-TEN-000006; categoria=TENTACIONES; producto=TENTACION_GRANIZADO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000296,INGRESO-CAMARA-PRODUCTO-000014,2026-08-18T18:14:19.737975-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000018,,1,,,,,,product_code=PROD-TEN-000008; categoria=TENTACIONES; producto=TENTACION_LIMON; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000297,INGRESO-CAMARA-PRODUCTO-000014,2026-08-18T18:14:19.737975-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000019,,1,,,,,,product_code=PROD-TEN-000008; categoria=TENTACIONES; producto=TENTACION_LIMON; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000298,INGRESO-CAMARA-PRODUCTO-000015,2026-08-18T18:14:38.605422-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000020,,1,,,,,,product_code=PROD-TEN-000010; categoria=TENTACIONES; producto=TENTACION_TODDY; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000299,INGRESO-CAMARA-PRODUCTO-000015,2026-08-18T18:14:38.605422-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000021,,1,,,,,,product_code=PROD-TEN-000010; categoria=TENTACIONES; producto=TENTACION_TODDY; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000300,INGRESO-CAMARA-PRODUCTO-000015,2026-08-18T18:14:38.605422-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000022,,1,,,,,,product_code=PROD-TEN-000010; categoria=TENTACIONES; producto=TENTACION_TODDY; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000301,INGRESO-CAMARA-PRODUCTO-000015,2026-08-18T18:14:38.605422-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000023,,1,,,,,,product_code=PROD-TEN-000010; categoria=TENTACIONES; producto=TENTACION_TODDY; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000302,INGRESO-CAMARA-PRODUCTO-000015,2026-08-18T18:14:38.605422-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TEN-000024,,1,,,,,,product_code=PROD-TEN-000010; categoria=TENTACIONES; producto=TENTACION_TODDY; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000303,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000001,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000304,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000002,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000305,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000003,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000306,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000004,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000307,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000005,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000308,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000006,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000309,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000007,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000310,INGRESO-CAMARA-PRODUCTO-000016,2026-08-18T18:17:29.162221-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000008,,1,,,,,,product_code=PROD-TOR-000001; categoria=TORTAS; producto=TORTA_GRIDO; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000311,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000009,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000312,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000010,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000313,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000011,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000314,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000012,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000315,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000013,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000316,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000014,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000317,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000015,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000318,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000016,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000319,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000017,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000320,INGRESO-CAMARA-PRODUCTO-000017,2026-08-18T18:17:43.362346-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000018,,1,,,,,,product_code=PROD-TOR-000003; categoria=TORTAS; producto=TORTA_COOKIES_AND_CREAM; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000321,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000019,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000322,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000020,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000323,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000021,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
MOV-000324,INGRESO-CAMARA-PRODUCTO-000018,2026-08-18T18:17:57.579577-03:00,WEEK-000001,INGRESO_CAMARA_PRODUCTO,EXTERNO,CAMARA,,CAM-TOR-000022,,1,,,,,,product_code=PROD-TOR-000002; categoria=TORTAS; producto=TORTA_FRUTILLA; packaging_mode=PACK_UNIDADES; unidad_fisica=pack; total_unidades=6; cantidad_packs=1; unidades_por_pack=6; 
